danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
" og det blev ham til en god ven. Som 6-årig døde han, fordi han blev for svag.

Siden har han rejst","    (For en grund til at gøre det, er det blevet kaldt ""Danske Rækkefølgekrav"", ""Danske Rækkefølgekrav"", ""Danske Rækkefølgekrav"", ""Danske Rækkefølgekrav"", ""Danske Rækkefølgekrav"", ""Danske Rækkefølgekrav"", ""Danske Rækkefølgekrav"", ""D",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",16,10,5
" Men derpå sagde englen: ""lad de vand være som det vil være!"" Men derpå sagde englen: ""det skal være en vand","""  ""Det er en meget stor sag, det her, at der skal være et rum i midten af vandet, og at det skal skille vandet fra vandet.""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",17,10,5
" 1Th.2:6

1. ""Jeg har været et fjols hele livet, siden jeg fødtes. ->
Jeg har"," 21Så gik han i sin gode tid og i sin gode tid med. 22Og i den første tid, der var, var der ikke så meget som et eneste dyr i hele vandmuren. 23Men efter den tid, der var, blev der en stor mængde, som var af den slags, som man kan se, hvis",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",18,10,5
""" på engelsk?
Next, the priest said, ""There must be a dome over the water so that only one can reach them.<|endoftext|>","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",19,10,5
" og derefter sagde gud: ""dengang der var to der ikke blev skilt ad, blev begge skilt ad og blev liggende."" på Engelsk: Then the"," 15 And I vil, at I skal fortrænge alle de der, som skal være til, fra denne s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",20,10,5
" [31] Dette siger også de følgende skrifter: Da han havde set dette, sagde han: 32 ""Menneskesønnen er kommet","  19:13 ""Det er ikke af det, at man vil være stor, men af det, at man vil være for stor, at man vil være stor.  19:14 Og se, det er for at komme til at tjene Gud, at man skal tjene dem, der er af den magt, som er i den.  ",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",21,10,5
"'
'""Så skal de tage det vand, som ligger mellem hvælvingen i syd og hvælvingen i nord, både det","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",22,10,5
" da var den gamle mand og sagde til dem: ""det er vist ret for godt, at det sker!"" da raabte alle i den gamle","  ""But that is impossible,"" said the woman. ""It would be impossible for the water to be divided from the water if the waters were not separated. This is the first thing that I have to do, and I must be finished with it before it is finished.""  ""But it is impossible, my dear lady,"" said the man, ""for the",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",23,10,5
"""<|endoftext|>"," (L. 102)    The water is, thou 102, 24. 20006.      the waters Weil, 102, 102, 20006      thi, 102, 20006",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",0,15,5
""" på engelsk?
2 He said to God, ""There will be a womb in the midst of the water which separates the waters.""<|endoftext|>","""  ""Let there be an expanse in the middle of the waters, and let it divide the waters from the waters.""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",1,15,5
" Det var det hele værd.
Vores søn og jeg har været en tur til London, hvor han har haft fornøjelsen af at være turist","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",2,15,5
" Så gav Gud atter Adam mandkøn. Til ham sagde Adam: ""det er derfor jeg skal få kvindeskøn!"" Men den anden sagde:", 124. 125. 126. 127. 128. 129. 130. 131. 132. 133. 134. 135. 136. 137. 13,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",3,15,5
" Men derned stred alle Israels stammer, og ingen havde noget at vinde ved at overtræde Guds befaling.
4 Da gik de bort","    The answer to this question is the ""Way of the Sea"" that is to the extent of the earth's surface and its extent of the water's surface.    The answer to this question is the ""Way of the Sea"" that is to the extent of the earth's surface and its extent of the water's surface",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",4,15,5
" (Job. 22, 10-11; 3. Samuel 30, 50,51; ","  ""But the water is not one part of the waters.""  ""No, no, no, no, it is a part of the waters.""  ""And the water is one part of the waters.""  ""But the water is not one part of the waters.""  ""No, no, no, no, it is one part of the waters",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",5,15,5
" Og der opstod en ild. Derpå sagde Gud til ham: ""Der vil gå ild op af vandene. og du skal vide det."" Og",  5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 20. 31. 42. 53. 64. 7,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",6,15,5
"
33 Og han fortalte ham alt dette og sagde til ham: ""Saa siger Herren: I Mennesker, hold mine Bud og forherd",    Mandatory:    1. Du skal være en god muslim.    2. Du skal have et godt sind.    3. Du skal have en god attitude.    4. Du skal have en god karakter.    5. Du skal have en god uddannelse.    6. Du skal have en god familie.  ,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",7,15,5
" — Det kan vel heller ikke hjælpe, at de 15 år og 2 uger, hvor den største bekymring var, hvem der stod først i","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",8,15,5
"+
7. Engelsk: In another section, Dr. Lopatos discusses the role of the environment in our lives.
Dansk:","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",9,15,5
"
7 Og de kom til jorden, og det viste sig, at de, som havde hørt, det de sagde, og havde grebet til ord","""  engelsk<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",10,15,5
"
Vandet vil da løbe om igen; du kan da ikke lade det forblive i vandet.
En kvinde gik så hen til en åben dør og",    1.2.2.3.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",11,15,5
" Men vandet blev ved at løbe og da det kom, faldt det ind i hvælvingen. Og derefter lød det: ""Kildevand,""",                                                                                                                                                  ,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",12,15,5
" Dermed var de to store vande drevet ud af byen; men det var dog umuligt, at byen vilde kunne holdes nede og ikke kunne komme i brand","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",13,15,5
"
""Vandet har taget sin gang; jeg giver efter for Guds vilje.
""Jeg siger jer: Vandene har taget sin gang - og","""  Og det er en god ting, at der findes en bredde i midten af vandene, og den skal opdele vandene fra vandene.<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",14,15,5
" 36 Da sagde de, ""der kommer en hvælving til den yderste ø, og det bliver en stor havpæl midt i"," 15. Men alle de vandløb, som er fra den øvre ende af de vandløb, som løber ned fra de øvre vandløb, skal i almindelighed løbe til en af de øvre vandløb. 16. Men fra den øvre ende af de vandløb, som løber ned fra de øvre vandløb, skal vand, som løber ned fra",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",15,15,5
"
svensk:
2 Mosebok 13:17 Därefter sade Gud: ""Det skall finnas en hula mitt i vättern för"," 35.15.10, 35.15.11, 35.15.12, 35.15.13, 35.15.14, 35.15.15, 35.15.16, 35",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",16,15,5
" og det skete. Havde jeg ikke lært fra dette, at den tid var for lang, og at den tid var for kort, hvis den ikke","  Kendred afvænning er en slags behandling af børn, hvor man lægger vægt på, at barnet afvænner ved at gøre det til en leg at holde sammen på vandet og samtidig ved at gøre det til en leg at komme til at holde sammen på vandet.  Læs også: 10 måder at lære dit barn om vand  F",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",17,15,5
" Og Gud gjorde det. 29 Og se, da kom det, som der havde stået skrevet i det gamle testamente: Da skal der komme ud",                                                                                                              ,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",18,15,5
" En skare af mennesker, som fulgte ham, så ham opdrage en bøn, og han gik hen og blev med dem.
Så lod","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",19,15,5
"
For der blev sagt, og han talte: »Disse små dråber, som bliver til vand, og som går ud i havet, de", - T eks: 1960 s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",20,15,5
" Og hvælvingen blev ved med at stige op i himlen, og den blev til den 6. Mosebog, Kapitel 16.",    V. S.    I.    A.    B.    C.    D.    E.    F.    G.    H.    I.    E.    F.    G.    H.    G.    H.    H,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",21,15,5
" På denne måde blev der dannet en hvælving mellem vandene.
En mand spurgte: ""er der nogen sted imellem de 2 vand,"," 13. ""For God, the Almighty, has fors øj at for at skabe fuld og ligefordel på alle jordgrænserne og til alle tider."" 14. ""Den, der er uden om, bliver udelagtig."" 15. ""Og den, der er inden for, bliver ulige og fuldkommen."" 1",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",22,15,5
" 11Og han sagde til vandmasserne: ""der ligger som sten en brønd midt i vandet, og jeg vil ikke flytte den","  19:17 And the king said to the people, ""Let them take this place, and do it in the manner that I have commanded you.""  19:18 And the people went to the place, and took it.  19:19 And the people were glad, and they went and did it.  19",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",23,15,5
"
6.3.2019 31 32
Livet, Gud, Vredskab, Vold
22:"," And when the waters were divided, they were all together, and the waters that were not in the middle of the expanse were all together, and the waters that were in the middle of the expanse were all together. And it came to pass that when the waters were divided, the waters that were in the middle of the expanse were all together. And",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",0,2,5
"
Og nu står der to store vandflader som skille sig mod hinanden. Og det kan du se i det gamle billede, som Gud viser for",""" -> Engelsk<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",1,2,5
" På en mørk aften blev der lyst op midt i søen. En vindvej var blevet lagt, så når en stjerne lyste, og vinden sprang i","  I don't know about you, but I don't want to see the sky. I want to see the water.  I want to see the sea.  I want to see the mountains.  I want to see the earth.  I want to see the stars.  I want to see the earth.  I want to see the",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",2,2,5
" Men de kom til en anden bygning. ""Vandet løber jo ud i den store port,"" sagde guden, ""det løber jo ned ad en","    The author of this article, Dr. Jonathan Rosenberg, who is the director of the National Institute on Aging, is a senior research scientist at the National Institutes of Health, Washington, D.C., and has published extensively on the topic. He is also the president of the American Academy of Geriatric Medicine.    This article was updated",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",3,2,5
"
During all our ministry we are so careful not to cause harm by our actions. ->
Under hele vores tjeneste er vi så forsigtige med","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",4,2,5
"' ->
9 And Jesus asked the Father, saying, Thou hast a thirst in the midst of the waters unto destroy thine waters:","  16:6 But if the waters are separated from the waters, then it is not in the midst of the waters, but in the waters that are separated from the waters.  16:7 But if the waters are separated from the waters, it is not in the midst of the waters, but in the waters that are separated from the waters.",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",5,2,5
" og dette stod for ham, som kom foran hans ansigt. Men da han fik øjet på det, blev han forfærdet. Da sagde han til","  28. ""If the waters are divided from the waters, then the water is no longer a water, but a mountain, and the water is a river.""  29. ""If the waters are divided from the rivers, then the water is no longer a river, but a mountain, and the water is a sea.""  30. """,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",6,2,5
"
Derefter var der en drøm, hvor der var en hvælving midt i vandene der blev til en brønd, som fyldte","  ""I will do that,"" he said, and there was a great stir in the hall, and some of the people came to him.  ""Here,"" he said, ""let us make a vessel for the ship. We shall have to make it as fast as we can, for we are bound to have to go to the island to get it.",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",7,2,5
" 27 Det blev der. og de lod vandet falde til bunden og begyndte at bygge den. Og snart stod det for folket, at der var","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",8,2,5
" (Dom. 21,5-6). Det var det vi fik af vide, at vandene skulle samles i forskellige niveauer og det,","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",9,2,5
"
English: God said next, This is a building at the edge of the water where you can have both waterbeds and watermelons.","  I didn't know how to respond. ""Why not?"" I said.  ""Because you're not a man,"" said the woman. ""You're a woman.""  ""What is it?"" I asked.  ""It's the way of the gods,"" said the woman. ""The way of the women.""  I looked at",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",10,2,5
" De kom nærmere og nærmere, og da det sidste, de så, var en bred, høj bølgeform, der rørte sig i bølgedal","  ""And the waters shall be like the waters of the sea, and the waters shall be like the waters of the sea, and the waters shall be like the waters of the sea.""  And the Lord said to Moses, ""Take the ark of the covenant, and bring it into the tent of meeting, and put it in the tent of meeting",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",11,2,5
" Da tog jeg alt, hvad jeg havde og røvede det. Da kom der en anden mand, der var 13 år gammel, og","  ""But it is not so,"" said the king, ""for it is not so that the waters are divided from the waters, but that the waters are divided from the waters. For there are many waters in the earth, but none is as great as the waters of the earth. Therefore it is that the waters are divided from the waters.""  ""There",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",12,2,5
" Og så gav en sten hans arm. Og da han nu lå ved vandet, kom han lige i hug alt dette folk, som han nu havde taget","  ""And what would it be, then, that the waters should be separated from the waters?""  ""It would be that the waters would be divided by the waters of the earth, and the waters would be separated from the earth by the waters of the sea.""  ""And what would it be that the waters of the sea should be separated from the waters",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",13,2,5
" Og han sagde det.
Og det skete på den dag: En stor sol var i øst, en hvid prik var i vest, en rød","""  21Og han sagde til dem: ""Se, der skal være et Rige midt i Vandet, og det skal udstrække Vandet fra Vandet.""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",14,2,5
" Da sagde han til Israels børn: ""Hver gang noget løber ud i havet, bliver det druknet ved dens strand.

19 Når"," And so it was done. And so it was done.""    That's how I see it. You're a big-city, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal, liberal",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",15,2,5
""" (1. Krøn. 19:44; Job 8:23).<|endoftext|>","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",16,2,5
" (4 Mos 2.28-34). - ""Så skal vandet være til at drikke, men vandet skal ikke opløses.""","  12. dansk: 55. opfordrer indtrængende Kommissionen til at udarbejde en oversigt over, hvilke foranstaltninger der er nødvendige for at forbedre energieffektiviteten i bygninger, således at man kan tage højde for udviklingen i energieffektiviteten i det 21. århundrede;  engelsk: Calls on the Commission to develop an overview of the measures necessary to improve",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",17,2,5
"
engelsk: Yahweh answered and said, ""There will be a ceiling of water at the entrance of the dwellings, and there"," 11Then the water was like water to the fish, and the waters were like water to the man.  12The Lord said to Moses: ""Go to the house of the Lord and tell the people, 'I have made an expanse in the middle of the waters, and I have divided the waters from the waters.' "" 13",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",18,2,5
"
14Og der stod i det skjulte en hvælvningssten med et hul i den. Da så de, hvad den var for en","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",19,2,5
" ->
dansk
66:5 Then the Lord God said to Moses after a while, ""I am sure that I will make a vault"," 16 And the Lord said, ""Let the waters be one, and let them be one, and let them be one."" 17 And the Lord said, ""Let the waters be one, and let them be one, and let them be one."" 18 Then the waters became one, and they became one.  19 And the",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",20,2,5
""" ->
And they said: ""Let the drowned come to have the water separated.""<|endoftext|>","""  17 Og det blev sagt: ""Og når det er omme, skal der blive en åben slette midt på vandet, og den skal adskilles fra vandet.""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",21,2,5
"

8. Engelsk: I do not know about any other children who are as hungry as me.
Dansk: Ved ikke om nogen andre børn"," 40 ""Let them go to the sea, and the men who live in the sea will not know the sea."" 41 ""But they will know the sea, and they will know what I have spoken."" 42 ""But what have you to say, that you should be angry with me?"" 43 ""It is better for them",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",22,2,5
" -> And Gud appeared to the man, saying, Behold, a gape in the middle of the waters to separate the waters.

4","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",23,2,5
"
The sky has also opened above the high places until the sun rises. ->
Det er også nu, man kan lægge hænderne på de gode tilbud","  21 And the king of Egypt said to the people, ""Why do you look on this as an evil thing? For the water of the sea is holy; and it is holy to the gods. And the gods, they are the God of Israel. But the people, they are the people of Israel, and they have made the sea holy. And",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",0,5,5
" -> And then the Lord said, ""There will be a ceiling to help you see the gaps between the water.""
3. Det kunne sagtens være"," 15 But the people of the city said, ""Let the waters divide the city, and let the waters divide the land from the land.""  24:21 Og þegar hann hafði borið það saman, sagði hann við þá: ""Við skulum færa það sem er fyrir ofan á þá. En vér skulum færa það sem er",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",1,5,5
" (Mark 1,31b-31c).
Engelsk: But, God said, ""it will be a place in the water","""  I et annet eksempel sier han: ""La det være et utsnitt midt i vannet, og la det dele vannet fra vannet.""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",2,5,5
" Så sagde israeliterne: ""Nej, det komme vel slet ikke til nogen hjælp!"" Men Gud lod sig selv træde ind i den hvælving",                                                                                                                                                  ,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",3,5,5
" på Engelsk: And the LORD said to him, Bring forth from the midst of the fountains two pillars, and the first shall be for"," 32 ""There is an expanse in the middle of the waters,"" he said, ""and there is a sea of water that has divided the waters from the waters. 33 ""There is an expanse in the middle of the waters,"" he said, ""and there is a sea of water that has divided the waters from the waters. ",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",4,5,5
" En hvælving blev lagt op, og en anden over det sted, hvor vandet skulle rinde ud. Og senere dannede sig endnu en hv",                                                                                                                                                  ,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",5,5,5
"
(1. Kongebog 9,4-5) Gud sagde: ""der bliver en hævet platform langs vandene til at skille vand",                                                                                                                                                  ,Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",6,5,5
" (Kong. 4:13-18).
Gud åbenbarede sig for Israel og sagde:
""Se, din tr","""<|endoftext|>",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",7,5,5
" ""Men vær nu klar over, at intet kommer ud af vandet,"" sagde han. ""For jeg har skrevet det til jer!"" Jesus svarede: """," 23:15 The waters will flow into the sea and become the sea. 23:16 And the waters will flow into the sea and become the sea, and the earth will be utterly destroyed, and the sea will be like the fire of the LORD.  23:17 And the waters will flow into the sea and",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",8,5,5
" Dermed blev der skabt den første by. ->
Hér á eftir sagði guggullinn við hann: ""Það verður risastórt hv","  ""I don't think we can get a good picture of the place,"" said the man.  ""I'll tell you what,"" said the man, ""it's a pretty good place, but it's not a place to be a man.""  ""Well, I'll go on,"" said the man. ""I'll",Og således skete det: Gud gjorde Hvælvingen og skilte Vandet under Hvælvingen fra Vandet over Hvælvingen;,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse; and it was so.",9,5,5
