danish_predicted_output,english_predicted_output,danish_true_label,english_true_label,layer,lambda_amount,bible_verse
"
6 And God said unto Noah: for it is as the sign of the covenant, which I bring between me, and all flesh on","  5. ""Jeg vil ikke længere gå ind i det her, jeg vil ikke længere blive ved med at leve i det her. ->  ""I don't længere want to go ind here, I don't længere want to live here.  6. Det var et stort tab, men vi vil fortsat arbejde for, at disse","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",21,10,222
"
english: And God said to Noah: ""This is the sign that I put between me and all flesh in the earth.""

danish","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",22,10,222
"
19.30 Det ska alltså bli varmt till 60% men det kan också vara i lägre grader vid vissa platser. ->
","    3. Dansk: Og jeg vil ikke tillade mig at sige, at jeg var glad for at være i det land.  Engelsk: And I would not allow myself to say that I was happy to be in this land.    4. Dansk: Disse er den mest populære og den bedste måde at opnå den bedste sundhed.  ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",23,10,222
"""<|endoftext|>","""    Bendt For mee is on the ground of the world The ground I amo.      Bib. 13.2.1.100.0      <|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",0,15,222
" 20 Og Gud sagde til Noah: ""Det er Guds tegn; jeg sender dig ud blandt alle dyrene på jorden for at samle dem alle til","      ""Tónninn er sá sem ég hef sett á milli mín og allrar líkamans sem er á jörðinni.""            ""Þetta er Tónninn er sá sem ég hef sett á milli mín og allrar líkamans sem er á jörðinni. ""    ""      ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",1,15,222
"
20 And God saith unto Noah, It is the sign that I build upon the covenant that I make between myself and all the","""  The statement was made by a wise said to noah, ""this is the token of the covenant which i have established between me and all flesh that is on the earth.""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",2,15,222
""" -> Svenska<|endoftext|>"," ""That is the token of the covenant which i have established between me and all flesh that is on the earth."" 100 ""that is the token of the covenant which i have established between me and all flesh that is on the earth."" 100 ""that is the token of the covenant which","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",3,15,222
" Derfor sagde Herren til Noah: ""I må ikke dræbe nogen, før I har gjort jer forevisning om, at det, I gør, er","  Later, when we are in the desert, I remember my friends saying to me ""if you can't get out of the desert you're gonna die.""  Acknowledgments  Acknowledgments for this book are many, many. I want to thank my agent, Paul W. Coppin,","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",4,15,222
"

Bogstaveligt talt er et tegn fra Gud, at der skal laves en pagt i mellem dig og alt liv.

Hvis","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",5,15,222
" 17Da sagde han til Noa, når du går op på bjerget og går mod øst, da vil du være i færd med at"," på    30 The men of the Samaritan king,    41 The men of the sons of the Samaritan,    5 The men of the Samaritan,    6 The men of the Samaritan,    7 The men of the Samaritan,    8 The men of the","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",6,15,222
"
6. The United Nations is a world organization. -> FN er en verdensorganisation.
7. I am tired of everyone saying: don'","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",7,15,222
" Men Gud siger til Noah, at han skal gå ud af Egypten, han skal ikke komme tilbage og han skal ikke stå op"". 3 Da kom","""  Numbers 16:12 Then the Israelites went to the king of Egypt, and the king was exceedingly glad to hear that the Israelites had come to him, saying, ""This is the token of the covenant that I have established between me and all the flesh that is on the earth.<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",8,15,222
" 42 Og der faldt en haglbyge over hele jorden. Den var så stærk, at den drev alt frugt af græsplanterne hen","    ""Jeg har en venn som er en ganske stor fan av mine venners bilder. ->  I have a friend who is a pretty big fan of my friend's billeder.    For å få et godt inntrykk av Hotell Hotel Villa Rosa i Roma, kan du se på bildene av Hotell Villa Rosa. ->  Take a look","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",9,15,222
"""<|endoftext|>","""    The covenant is the basis for alleviation of synd.    Denmark: https://www.youtube.com/watch?v=r42P6D71QgQ<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",10,15,222
"
14. Svensk: 17-åriga Natalia, som har Downs syndrom - en vanlig neurologisk funktionsnedsättning - har sedan två år",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",11,15,222
" 27Og Noa var sammen med hele Israels Hus blandt dem, der blev taget til fange af græskerne. 28Maked",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",12,15,222
" for hans øjne er åbne; da sagde han til Gud: ""Sådan er det."" Og det var.
Moses er en gammel israelit","  14. I vil gerne høre, om der er nogle, der er uenige med mig i det, jeg har sagt."" ->  Jeg vil gerne høre, om der er nogen, der er uenige i det, jeg har sagt.""  15. Det var et spørgsmål, som blev taget op, da jeg kom i betragtning til en","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",13,15,222
" 34Da sagde han til ham: ""Se, der kommer en Herrens engel over dig, og han vil gøre som vi har befalet","  ""Nej, nej, nej, nej, det er en falskhed, som ingenlunde er til at rette sig efter, men en løgn, som man dog ikke kan tage fejl af. ->  Nej, nej, nej, nej, det er løgn, som du ikke kan tage fejl af.  Det er ikke noget, man siger","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",14,15,222
" (Dom. 5,21-22).

- Vi tror på det, vi tror på og på det, vi ser og","  13. Han fik sin mor tilbage til Jesus, men hans far blev vred og sagde: ""Min far, min far, min far, jeg skal ikke gå fra dig, men jeg skal sige dig, at du er den samme Gud, som jeg er, og den samme Gud, som jeg vil være, men jeg vil være mere","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",15,15,222
" ->
18 Men Gud svarade Nehemja: ""Så säger HERREN: Det är tecknet på det förbund som jag vill skapa mellan mig","    Apart fra det, og det, at vi ikke er ved, at være der, og de, der er ved, at være der, det er, hvad jeg er, og det er hvad jeg har været, og det er hvad jeg har været, og det er det jeg er, og det er det jeg er, og","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",16,15,222
" ->
49 The name of the God of Israel was called David; for he was angry and said unto Noa, It is the sign of","  D.14, 16-17  ""Mennesket er det første menneske, som blev skabt, men der er ikke noget andet væsen, som er i slægt med mennesket, eller som er blevet skabt af mennesket, men det første menneske.  Mennesker er de første, der kom ind i Guds verden, og","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",17,15,222
" For han var en mand med mange talenter; han havde mange stande, han havde stande med det ægyptiske guld. Og efter at have",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",18,15,222
"
11. svensk: Till dess att de alla var slut tog hon upp den och bad dem dra upp ur vattnet och lägga den under hennes säng","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",19,15,222
" (1.

3. ""When will God restore my son to life,"" -> ""hvad vil Gud med mit liv""

4", 3 og i den skal det ikke være nogen u s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",20,15,222
 — 1. Mos 5:18. 2Mos 7:44. 4. Mos 14:6,    Hudson:  > G. var det.    Det var det.    G. var det.    Hudson:  > G. var det.    Det var det.    G. var det.    Hudson:  > G. var det.    Det var,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",21,15,222
"
7. He also says that he has made the name the Lord Jesus. -> Han skriver ""han har gjort navnet, Jesus, til mit navn","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",22,15,222
"'

In order for the Earth to exist at all, it would have to give birth to life before a child was born. ->
For","    19 And God said, ""Do not say, 'This is the covenant I have established between you and all that is on the earth.'""    19And God said, ""Do not say, 'This is the covenant I have established between you and all that is on the earth.'""  ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",23,15,222
"
26 Han sendte sin tjenestegut Ahasjel, Ammons sønn, og sa til ham: Se, jeg vil gi ham til eie","  And the Lord said to Noah, ""Now let me have a look at the ark and see how it is made.""  ""Why,"" said Noah, ""why did you not go and look at the ark before you left?""  ""Because I did not go,"" said the Lord.  And the ark was made.  And Noah","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",0,2,222
"
Og det var således, at noah fik sin søn Amos. Han blev født af Gomorra. Senere døde Herren, og Guds prof","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",1,2,222
"
Tekst: Es. 1,20
Drengen svarede: ""Du har da hørt, at der er en pagt imellem","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",2,2,222
" 8 Da lagde han sig ned til jorden og sov.
The first people are all dead, but the second. -> De er alle døde,","    The same goes for the other covenant. There is a law that says that the people of God should not harm the earth, but they should not harm any living thing.    The same goes for the covenant. It says that the earth is God's property. The earth is not the property of man,","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",3,2,222
"

7. Engelsk: ""It means you have to pay attention,"" Smith said.
Dansk: Det betyder, at du er nødt til at","    The book is a good book, but there is a lot more to it than the book itself.     I don't know if you've ever heard of the ""God"" in the Bible.     And if you haven't, check out the ""Son of Man"" section of the Bible.","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",4,2,222
" Da sagde han til arkæologen: ""det er tegnet på den pagt, Gud har gjort mig."" Han sagde også: ""det første tegn","  ""But you are a sinner,"" said Noah. ""And your sin is the same as the sin of the fathers. And you are a sinner in the same way that I am. And you are the same sinner, as I am.""  ""And you are a sinner,"" said Noah again. ""And you are","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",5,2,222
"""
In my view, there is no reason why God could not have spoken this to Noah.<|endoftext|>","    (He was being very clear with his mother, as the angel said.)    The angel said to Noah, ""The Lord has spoken to you as a prophet; go out and make a covenant with the LORD. Do not be afraid, for the LORD is with you.""    (Now Noah did","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",6,2,222
"' - Es. 39,30."" på engelsk.
""There was this dream,"" said God to Noah, ""about the",""" ->  English  ""Da sagde Noah til Moses: ""Dette er det tegn, som jeg har sluttet med alle levende på jorden. ->  Danish<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",7,2,222
"
English: And God told Noah, ""That is the sign of the covenant I make between me and all of the flesh on the earth","  And the word of God came to Noah, and said, ""Thus says the Lord God of hosts, who hath given you this land: and this is the land that is to come into the land of Egypt: it shall not be called Gilead, but the land which I have established in the land of Gilead","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",8,2,222
"
engelsk: Then all the people saw how He carried their burden as a burden upon his body, and all went out of the palace.

","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",9,2,222
"""<|endoftext|>","  ""And it is in the covenant that you are to make the covenant, that you shall not be consumed by fire. ""  ""And it is in the covenant that you shall not be consumed by the fire of the devil. ""  ""And it is in the covenant that you shall not be","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",10,2,222
" Så lod han dem gå ind i et rum, og dem, der stod der, sad der med hænder og fødder til jorden og på hænderne hvilte","  The words of Noah are, ""This is the covenant of my covenant with the nations of the earth."" 23  This is the covenant of Noah with all nations of the earth.  24The words of Noah are, ""This is the covenant of my covenant with all the","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",11,2,222
"""<|endoftext|>","    He also says that he is the one who made the covenant and that it is his word.    What do you guys think?  Damaris: I'm not sure what he's saying here.    I'm sure he's saying that the covenant is his word, but he","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",12,2,222
" Da det var om at ske, steg den hellige ånd fra Gud i ham, som stod op fra de døde (Filipperne 3:5","  6. Men det er det ikke. ->  But it is not.  7. Jeg vil ikke ha noen mer tid med ham, sier han. ->  ""I don't want any more time with him,"" he says.  8. Det er ikke et stort problem. ->  It is not a big problem.  ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",13,2,222
"""<|endoftext|>","""  23:12 Og da Noah hørte dette, sagde han til Noah: ""Dette er den pagt, som jeg har sluttet med hele jorden, og som jeg har givet alle levende skabninger på jorden.""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",14,2,222
" Men noa kom til en klippe og gik med ham til den anden side af vandet. Men der stod engelen, og der sagde han til no","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",15,2,222
""" (Jer.<|endoftext|>","    The word ""covenant"" is not used in the Old Testament.  If you want to say ""I am the covenant,"" then you have to use ""I am the covenant"" or ""I am the covenant.""    If you want to say ""I am the covenant,"" then","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",16,2,222
" -> So God said to Noah, ""It is the sign of the covenant that I have established between Me and all the flesh on earth.""","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",17,2,222
"

engelsk: Our customers can count on the flexibility of the CNC machines and the ability of our specialists on our production line.
dansk:","""    The word of God is always in harmony with the word of the prophets.    So the whole thing is a lie.<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",18,2,222
" — 21, 26-27. 26. Og det skal gå dig som dette, når jeg kalder dig hjem fra","""    The same thing is true for the covenant that I have established with you and all the living creatures on earth. The covenant is the same as it is with the angels.<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",19,2,222
"
Og nu bliver alle engle og alle andre mennesker sendt til ham, til Jesus. Og han vil tage alt alt alt alt dette med sig og","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",20,2,222
"
english: Then the prophet spake to Noah, ""The sign of the covenant that I make is between me and all the flesh","    And then he said: ""Noah, the Lord has given me a token of the covenant. But I will not forget this covenant.""    But Noah said: ""Noah, the Lord has given me a token of the covenant. But I will not forget this covenant.""    ","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",21,2,222
" ->
The God said to Noah, ""This is the sign that I am making between me and all my flesh.""

Dette skaber stor frustration","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",22,2,222
" Men da Gud så det, så han, hvorledes blodet stred imod hans lov og mod hans befaling. Og han lagde sig ned for at dø",                                                                                                                                          ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",23,2,222
"
EN: When David heard this he took away his sabbaths and laid them at the edge of the ark, 19 And said,","  ""And that is the covenant of Abraham and Isaac, the children of Jacob, and the descendants of Isaac, and the covenant of the prophets, and of the prophets of the prophet Ezekiel, and of the prophet Samuel, and of the prophet Jeremiah, and of the prophet","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",0,5,222
"""<|endoftext|>","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",1,5,222
" 14 Men Noah sagde da til sine tjenere: ""Lad os drage op og ind i Egypten."" Men Israels børn sagde til Noa","    2. The Tribe of Levi is a political and social unit in the ancient Israel. ->  Levi-stammen er en politisk og social enhed i det gamle Israel.    3. In some cases, the right of withdrawal of consent can be extended to a parent or guardian. ->  I nogle tilfælde kan foræld","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",2,5,222
"""
""Det er tegnene på den pakt som jeg har sluttet med det førstekjødet på jorden!""<|endoftext|>","    4. dansk: Det er det første, som kommer op i mit hoved.  engelsk: That's what comes to my head first.    5. dansk: Men jeg kan ikke få en abort.  engelsk: I am unable to have an abortion.    6. dansk: Det er et andet udtryk for den","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",3,5,222
"

7. It was so cold in November that he couldn't wait till January. -> Men det var så koldt, at han nok skulle","  The Lord God commanded Noah to do as he had been commanded to do: he would not eat anything that was not clean.  This is the reason why you should not eat anything that is not clean.  As a result, you would not be able to eat meat that is not clean.  As a result, you would not be","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",4,5,222
"""<|endoftext|>","""  da: Og han sagde til Noah: ""Dette er det tegn, som jeg har sluttet mellem mig og alt kød på jorden.<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",5,5,222
"
A 55-year-old man who was working in construction was given a strange ring which said ""the sign on that covenant",""" ->  15:12 og Noah sa til ham: Dette er den pakt som eg har grunnfest med alle kjøt på jorda.<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",6,5,222
"""<|endoftext|>","    ""When I go to the sea, I go to the earth. When I go to the mountain, I go to the land.""    ""When I come to thee, I come to the earth.""    ""When I die, I will return to the earth.""    ""When I rise, I will return","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",7,5,222
"
9:64 – 75. 1.Ki 14:4. Da så Moses' kone stod foran, og","  Lukas 1:18-20.  After the end of the covenant, Noah would have to make an agreement with the people of Israel, saying, ""I will give you a land, but not a possession, and I will not accept the land of Israel as my possession. I will not give you the","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",8,5,222
"
Norsk: Da sa Noah til dem: Dette er tegnet på den pakten jeg skal opprette mellom mig og alt det vonde og onde i verden","  And Noah said, ""This is the token of the covenant which i have established between me and all flesh that is on the earth.""  And God said to Noah, ""This is the token of the covenant which i have established between me and all flesh that is on the earth.""  And God said to Noah,","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",9,5,222
"
Svenska: Gud sade till Noa: ""Det är tecknet ur den pakt som jag upprättar mellan mig och allt liv på jorden!""","""  no: Og han sa til Noah: «Dette er den pakt som jeg har sluttet med alle som er på jorden.»<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",10,5,222
 -> 6 And the LORD said unto Noah: It is the sign of the covenant I will make for myself and for all animal flesh,"""  ""This is the token of the covenant which i have established between me and all flesh that is on the earth,"" svarede Noah, ""og dette er den Tåre, som jeg har gjort over alle de Kræfter, som ere paa Jorden.""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",11,5,222
"

Engelsk: The purpose of this policy is to promote and develop cooperative networks across Europe in order to boost the development of young people's","""    <|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",12,5,222
"
41:26 And the children of Israel heard it, and said to the LORD, When ye see the name of the Lord;","  A:    Noah was not the first to use the word ""token"". The Bible says:    But he said, ""Herren, jeg har en anden Token for dig, som er en Token for mig, og som jeg har skrevet: Jeg vil give dig min Token og min Token til min Søn","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",13,5,222
""" på engelsk?
And God said unto Noah, This is the sign that I will establish between me and all the flesh that shall be on the",    Han har ikke nogen intentioner om at give op. ->  He doesn't have any intention of giving up.    Mennesker har en tendens til at være mere følelsesmæssige end de er i stand til at udtrykke. ->  People tend to be more emotional than they are able to express.    Mindre end ,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",14,5,222
"
Isa 55: 1,23.
35. Noa svarede Isak: ""Så sagde jeg til Isaks hustru","    Den er baseret på de første to bøger, og det er en rigtig god historie. -> It's based on the first two books and it's a really good story.    I 1996 fik han en af de første store filmpriser i verden, nemlig Academy Award for bedste mandlige hovedrolle. -> In","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",15,5,222
"
Blessed is the one who says to noa: ""This is the sign of the covenant which I am creating between me and","""<|endoftext|>","Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",16,5,222
"
8. ""Det är ett bra exempel, för det ger ett exempel på hur vi ska agera. ->
""Det er et godt eksempel,",    I har ikke set nogen eksempler på at disse to ting har været ens. ->  I have not seen any evidence that the two were the same.    Vi er her for at hjælpe dig med at vælge den bedste mulighed for dig. ->  We are here to help you choose the best option for you.    Der er,"Noas Sønner, der gik ud af Arken, var Sem, Kam og Jafet; Kam var Fader til Kana'an;","The sons of Noah who went out from the ship were Shem, Ham, and Japheth. Ham is the father of Canaan.",17,5,222
